
h0=  50.0 hm= 323.5
 50.00    0.000   0.00000   0.00000  -0.00000   47.281   50.186
 52.76    0.002  -0.00001   0.00000   0.00001   47.281   50.186
 55.53    0.000   0.00000   0.00000   0.00000   47.281   50.186
 58.29    0.010  -0.00027   0.00005   0.00014   47.281   50.186
 61.05    0.000   0.00000   0.00000   0.00000   47.281   50.186
 63.81    0.057  -0.00820   0.00149   0.00315   47.281   50.186
 66.58    0.102  -0.02559   0.00688   0.00194   47.281   50.186
 69.34    0.131  -0.04124   0.01478   0.00296   47.281   50.186
 72.10    0.160  -0.06055   0.02436   0.00307   47.281   50.186
 74.87    0.185  -0.07969   0.03332   0.00296   47.281   50.186
 77.63    0.204  -0.09708   0.04018   0.00248   47.281   50.186
 80.39    0.220  -0.11291   0.04520   0.00278   47.281   50.186
 83.16    0.238  -0.13348   0.04968   0.00538   47.281   50.186
 85.92    0.392  -0.37666   0.13128   0.08152   47.281   50.186
 88.68    0.764  -1.35872   0.51049   0.24364   47.281   50.186
 91.44    1.254  -3.25005   1.30447   0.47507   47.281   50.186
 94.21    1.779  -5.49123   2.34358   0.65637   47.281   50.186
 96.97    2.244  -6.97875   3.21010   0.66571   47.281   50.186
 99.73    2.584  -7.01432   3.60249   0.49725   47.281   50.186
102.50    2.784  -6.16110   3.62262   0.30101   47.281   50.186
105.26    2.866  -5.76614   3.62280  -0.02218   47.281   50.186
108.02    2.935  -0.03437   2.38346   0.54964   47.281   50.186
110.79    3.041   2.52813  11.32761  -0.47366   47.281   50.186
113.55    2.841 -21.57274  12.53221  -0.04833   47.281   50.186
116.31    2.840  -2.31674  -3.59619  -0.07387   47.281   50.186
119.07    2.817  -4.77408   4.59733   0.00183   47.281   50.186
121.84    2.830  -4.79879   3.31629   0.04948   47.281   50.186
124.60    2.867  -4.91111   4.25638   0.09512   47.281   50.186
127.36    2.911  -4.99422   3.94644   0.08247   47.281   50.186
130.13    2.947  -5.23341   3.86103   0.07559   47.281   50.186
132.89    2.984  -5.46654   3.75413   0.08123   47.281   50.186
135.65    3.022  -5.72670   3.63672   0.08501   47.281   50.186
138.42    3.061  -5.99694   3.50382   0.08956   47.281   50.186
141.18    3.103  -6.28486   3.36181   0.09456   47.281   50.186
143.94    3.146  -6.59098   3.20888   0.10015   47.281   50.186
146.70    3.191  -6.91717   3.04266   0.10643   47.281   50.186
149.47    3.238  -7.26593   2.85761   0.11361   47.281   50.186
